id_municipio,uf,municipio,longitude,latitude,file_name
3013,PI,Conceição do Canindé,-41.594193,-7.876378,conceicao_do_caninde_pi.png
3014,PI,Coronel José Dias,-42.523195,-8.813971,coronel_jose_dias_pi.png
3015,PI,Corrente,-45.163348,-10.433349,corrente_pi.png
3016,PI,Cristalândia do Piauí,-45.189262,-10.644311,cristalandia_do_piaui_pi.png
3017,PI,Cristino Castro,-44.222972,-8.822731,cristino_castro_pi.png
3018,PI,Curimatá,-44.3002,-10.032608,curimata_pi.png
3019,PI,Currais,-44.406194,-9.011755,currais_pi.png
3021,PI,Curral Novo do Piauí,-40.895704,-7.831302,curral_novo_do_piaui_pi.png
3020,PI,Curralinhos,-42.837602,-5.608252,curralinhos_pi.png
3022,PI,Demerval Lobão,-42.677583,-5.358752,demerval_lobao_pi.png
3023,PI,Dirceu Arcoverde,-42.434792,-9.339386,dirceu_arcoverde_pi.png
3024,PI,Dom Expedito Lopes,-41.639632,-6.953319,dom_expedito_lopes_pi.png
3026,PI,Dom Inocêncio,-41.969733,-9.005158,dom_inocencio_pi.png
3025,PI,Domingos Mourão,-41.268267,-4.249498,domingos_mourao_pi.png
3027,PI,Elesbão Veloso,-42.135458,-6.199475,elesbao_veloso_pi.png
3028,PI,Eliseu Martins,-43.670481,-8.096286,eliseu_martins_pi.png
3029,PI,Esperantina,-42.232422,-3.888631,esperantina_pi.png
3030,PI,Fartura do Piauí,-42.791176,-9.48342,fartura_do_piaui_pi.png
3031,PI,Flores do Piauí,-42.918009,-7.787931,flores_do_piaui_pi.png
3032,PI,Floresta do Piauí,-41.788328,-7.466821,floresta_do_piaui_pi.png
3033,PI,Floriano,-43.024136,-6.771821,floriano_pi.png
3034,PI,Francinópolis,-42.259062,-6.393341,francinopolis_pi.png
3035,PI,Francisco Ayres,-42.688149,-6.626064,francisco_ayres_pi.png
3036,PI,Francisco Macedo,-40.787999,-7.331,francisco_macedo_pi.png
3037,PI,Francisco Santos,-41.128789,-6.994914,francisco_santos_pi.png
3038,PI,Fronteiras,-40.614601,-7.081727,fronteiras_pi.png
3039,PI,Geminiano,-41.340879,-7.154759,geminiano_pi.png
3040,PI,Gilbués,-45.342267,-9.830008,gilbues_pi.png
3041,PI,Guadalupe,-43.559441,-6.782848,guadalupe_pi.png
3042,PI,Guaribas,-43.694341,-9.386465,guaribas_pi.png
3043,PI,Hugo Napoleão,-42.559755,-5.988597,hugo_napoleao_pi.png
3044,PI,Ilha Grande,-41.81858,-2.857737,ilha_grande_pi.png
3045,PI,Inhuma,-41.704127,-6.665001,inhuma_pi.png
3046,PI,Ipiranga do Piauí,-41.738086,-6.824215,ipiranga_do_piaui_pi.png
3047,PI,Isaías Coelho,-41.673495,-7.735968,isaias_coelho_pi.png
3048,PI,Itainópolis,-41.468713,-7.443357,itainopolis_pi.png
3049,PI,Itaueira,-43.0249,-7.59989,itaueira_pi.png
3050,PI,Jacobina do Piauí,-41.207506,-7.930634,jacobina_do_piaui_pi.png
3051,PI,Jaicós,-41.137126,-7.362286,jaicos_pi.png
3052,PI,Jardim do Mulato,-42.629999,-6.099,jardim_do_mulato_pi.png
3053,PI,Jatobá do Piauí,-41.816965,-4.770254,jatoba_do_piaui_pi.png
3054,PI,Jerumenha,-43.503319,-7.09128,jerumenha_pi.png
3056,PI,Joaquim Pires,-42.186462,-3.501636,joaquim_pires_pi.png
3057,PI,Joca Marques,-42.425517,-3.480399,joca_marques_pi.png
3058,PI,José de Freitas,-42.574586,-4.751458,jose_de_freitas_pi.png
3055,PI,João Costa,-42.426379,-8.50736,joao_costa_pi.png
3059,PI,Juazeiro do Piauí,-41.697561,-5.174589,juazeiro_do_piaui_pi.png
3061,PI,Jurema,-43.133676,-9.219924,jurema_pi.png
3060,PI,Júlio Borges,-44.238142,-10.32253,julio_borges_pi.png
3062,PI,Lagoa Alegre,-42.630876,-4.515394,lagoa_alegre_pi.png
3063,PI,Lagoa de São Francisco,-41.596883,-4.385053,lagoa_de_sao_francisco_pi.png
3064,PI,Lagoa do Barro do Piauí,-41.5342,-8.476734,lagoa_do_barro_do_piaui_pi.png
3065,PI,Lagoa do Piauí,-42.643659,-5.418639,lagoa_do_piaui_pi.png
3066,PI,Lagoa do Sítio,-41.565304,-6.507664,lagoa_do_sitio_pi.png
3067,PI,Lagoinha do Piauí,-42.622325,-5.830742,lagoinha_do_piaui_pi.png
3068,PI,Landri Sales,-43.936418,-7.259218,landri_sales_pi.png
3070,PI,Luzilândia,-42.371757,-3.468296,luzilandia_pi.png
3069,PI,Luís Correia,-41.664142,-2.88438,luis_correia_pi.png
3071,PI,Madeiro,-42.498072,-3.486245,madeiro_pi.png
3072,PI,Manoel Emídio,-43.87549,-8.01234,manoel_emidio_pi.png
3073,PI,Marcolândia,-40.660179,-7.441691,marcolandia_pi.png
3074,PI,Marcos Parente,-43.892602,-7.115649,marcos_parente_pi.png
3075,PI,Massapê do Piauí,-41.110323,-7.474687,massape_do_piaui_pi.png
3076,PI,Matias Olímpio,-42.550654,-3.714917,matias_olimpio_pi.png
3077,PI,Miguel Alves,-42.896301,-4.168575,miguel_alves_pi.png
3078,PI,Miguel Leão,-42.743594,-5.68077,miguel_leao_pi.png
3079,PI,Milton Brandão,-41.417343,-4.682946,milton_brandao_pi.png
3080,PI,Monsenhor Gil,-42.607493,-5.561999,monsenhor_gil_pi.png
3081,PI,Monsenhor Hipólito,-41.026003,-6.992754,monsenhor_hipolito_pi.png
3082,PI,Monte Alegre do Piauí,-45.303735,-9.753638,monte_alegre_do_piaui_pi.png
3083,PI,Morro Cabeça no Tempo,-43.907246,-9.718905,morro_cabeca_no_tempo_pi.png
3084,PI,Morro do Chapéu do Piauí,-42.302442,-3.733374,morro_do_chapeu_do_piaui_pi.png
3085,PI,Murici dos Portelas,-42.094,-3.319,murici_dos_portelas_pi.png
3086,PI,Nazaré do Piauí,-42.677316,-6.970235,nazare_do_piaui_pi.png
5676,PI,Nazária,-42.811532,-5.352268,nazaria_pi.png
3087,PI,Nossa Senhora de Nazaré,-42.172954,-4.630188,nossa_senhora_de_nazare_pi.png
3088,PI,Nossa Senhora dos Remédios,-42.618408,-3.975744,nossa_senhora_dos_remedios_pi.png
3089,PI,Nova Santa Rita,-42.047127,-8.097073,nova_santa_rita_pi.png
3090,PI,Novo Oriente do Piauí,-41.926124,-6.44901,novo_oriente_do_piaui_pi.png
3091,PI,Novo Santo Antônio,-41.932533,-5.287487,novo_santo_antonio_pi.png
3092,PI,Oeiras,-42.128298,-7.019153,oeiras_pi.png
3093,PI,Olho d`Água do Piauí,-42.559392,-5.841246,olho_d`agua_do_piaui_pi.png
3094,PI,Padre Marcos,-40.899665,-7.351011,padre_marcos_pi.png
3095,PI,Paes Landim,-42.247444,-7.773745,paes_landim_pi.png
3096,PI,Pajeú do Piauí,-42.82481,-7.855085,pajeu_do_piaui_pi.png
3097,PI,Palmeira do Piauí,-44.246618,-8.730761,palmeira_do_piaui_pi.png
3098,PI,Palmeirais,-43.056021,-5.970864,palmeirais_pi.png
3099,PI,Paquetá,-41.700031,-7.103031,paqueta_pi.png
3100,PI,Parnaguá,-44.630018,-10.216642,parnagua_pi.png
3101,PI,Parnaíba,-41.775388,-2.905847,parnaiba_pi.png
3102,PI,Passagem Franca do Piauí,-42.44363,-5.860365,passagem_franca_do_piaui_pi.png
3103,PI,Patos do Piauí,-41.240817,-7.67231,patos_do_piaui_pi.png
5625,PI,Pau D`Arco do Piauí,-42.390809,-5.260721,pau_d`arco_do_piaui_pi.png
3104,PI,Paulistana,-41.143072,-8.134357,paulistana_pi.png
3105,PI,Pavussu,-43.228438,-7.96059,pavussu_pi.png
3106,PI,Pedro II,-41.448184,-4.425845,pedro_ii_pi.png
3107,PI,Pedro Laurentino,-42.284744,-8.068068,pedro_laurentino_pi.png
3108,PI,Picos,-41.467003,-7.077213,picos_pi.png
3109,PI,Pimenteiras,-41.411273,-6.238391,pimenteiras_pi.png
3110,PI,Pio IX,-40.608301,-6.830017,pio_ix_pi.png
3111,PI,Piracuruca,-41.708779,-3.93335,piracuruca_pi.png
3112,PI,Piripiri,-41.771569,-4.271574,piripiri_pi.png
3113,PI,Porto,-42.69982,-3.888154,porto_pi.png
3114,PI,Porto Alegre do Piauí,-44.183668,-6.964228,porto_alegre_do_piaui_pi.png
3115,PI,Prata do Piauí,-42.204644,-5.672653,prata_do_piaui_pi.png
3116,PI,Queimada Nova,-41.410614,-8.570637,queimada_nova_pi.png
3117,PI,Redenção do Gurguéia,-44.581145,-9.479368,redencao_do_gurgueia_pi.png
3118,PI,Regeneração,-42.684193,-6.23115,regeneracao_pi.png
3119,PI,Riacho Frio,-44.950326,-10.124378,riacho_frio_pi.png
3120,PI,Ribeira do Piauí,-42.712778,-7.690278,ribeira_do_piaui_pi.png
3121,PI,Ribeiro Gonçalves,-45.244737,-7.556505,ribeiro_goncalves_pi.png
3122,PI,Rio Grande do Piauí,-43.136886,-7.780291,rio_grande_do_piaui_pi.png
3123,PI,Santa Cruz do Piauí,-41.760932,-7.178499,santa_cruz_do_piaui_pi.png
3124,PI,Santa Cruz dos Milagres,-41.950644,-5.805808,santa_cruz_dos_milagres_pi.png
3125,PI,Santa Filomena,-45.911607,-9.112278,santa_filomena_pi.png
3126,PI,Santa Luz,-44.129567,-8.948795,santa_luz_pi.png
3128,PI,Santa Rosa do Piauí,-42.281375,-6.79581,santa_rosa_do_piaui_pi.png
3127,PI,Santana do Piauí,-41.517767,-6.946961,santana_do_piaui_pi.png
3129,PI,Santo Antônio de Lisboa,-41.225202,-6.986762,santo_antonio_de_lisboa_pi.png
3130,PI,Santo Antônio dos Milagres,-42.712322,-6.046473,santo_antonio_dos_milagres_pi.png
3131,PI,Santo Inácio do Piauí,-41.906252,-7.42072,santo_inacio_do_piaui_pi.png
3155,PI,Sebastião Barros,-44.833718,-10.816978,sebastiao_barros_pi.png
3156,PI,Sebastião Leal,-44.059982,-7.568029,sebastiao_leal_pi.png
3157,PI,Sigefredo Pacheco,-41.731123,-4.916647,sigefredo_pacheco_pi.png
3159,PI,Simplício Mendes,-41.907533,-7.852944,simplicio_mendes_pi.png
3158,PI,Simões,-40.813731,-7.591095,simoes_pi.png
3160,PI,Socorro do Piauí,-42.492179,-7.86773,socorro_do_piaui_pi.png
3161,PI,Sussuapara,-41.376699,-7.036868,sussuapara_pi.png
3132,PI,São Braz do Piauí,-43.007646,-9.057967,sao_braz_do_piaui_pi.png
3134,PI,São Francisco de Assis do Piauí,-41.681028,-8.239207,sao_francisco_de_assis_do_piaui_pi.png
3135,PI,São Francisco do Piauí,-42.54101,-7.246299,sao_francisco_do_piaui_pi.png
3133,PI,São Félix do Piauí,-42.117179,-5.934853,sao_felix_do_piaui_pi.png
3136,PI,São Gonçalo do Gurguéia,-45.309219,-10.03195,sao_goncalo_do_gurgueia_pi.png
3137,PI,São Gonçalo do Piauí,-42.709537,-5.993934,sao_goncalo_do_piaui_pi.png
3144,PI,São José do Divino,-41.830793,-3.814114,sao_jose_do_divino_pi.png
3145,PI,São José do Peixe,-42.567162,-7.485535,sao_jose_do_peixe_pi.png
3146,PI,São José do Piauí,-41.47311,-6.87194,sao_jose_do_piaui_pi.png
3138,PI,São João da Canabrava,-41.341483,-6.812029,sao_joao_da_canabrava_pi.png
3139,PI,São João da Fronteira,-41.256921,-3.954975,sao_joao_da_fronteira_pi.png
3140,PI,São João da Serra,-41.892309,-5.510805,sao_joao_da_serra_pi.png
3141,PI,São João da Varjota,-41.888912,-6.940817,sao_joao_da_varjota_pi.png
3142,PI,São João do Arraial,-42.44586,-3.818597,sao_joao_do_arraial_pi.png
3143,PI,São João do Piauí,-42.255898,-8.354661,sao_joao_do_piaui_pi.png
3147,PI,São Julião,-40.824638,-7.083906,sao_juliao_pi.png
3148,PI,São Lourenço do Piauí,-42.549552,-9.164633,sao_lourenco_do_piaui_pi.png
3149,PI,São Luis do Piauí,-41.317454,-6.819363,sao_luis_do_piaui_pi.png
3150,PI,São Miguel da Baixa Grande,-42.193423,-5.856457,sao_miguel_da_baixa_grande_pi.png
3151,PI,São Miguel do Fidalgo,-42.367591,-7.597133,sao_miguel_do_fidalgo_pi.png
3152,PI,São Miguel do Tapuio,-41.316451,-5.497291,sao_miguel_do_tapuio_pi.png
3153,PI,São Pedro do Piauí,-42.719211,-5.92078,sao_pedro_do_piaui_pi.png
3154,PI,São Raimundo Nonato,-42.698659,-9.012412,sao_raimundo_nonato_pi.png
3162,PI,Tamboril do Piauí,-42.921107,-8.409369,tamboril_do_piaui_pi.png
3163,PI,Tanque do Piauí,-42.279515,-6.597869,tanque_do_piaui_pi.png
3164,PI,Teresina,-42.803364,-5.091944,teresina_pi.png
3165,PI,União,-42.858285,-4.585709,uniao_pi.png
3166,PI,Uruçuí,-44.557683,-7.239439,urucui_pi.png
3167,PI,Valença do Piauí,-41.737498,-6.403013,valenca_do_piaui_pi.png
3170,PI,Vera Mendes,-41.467336,-7.597481,vera_mendes_pi.png
3171,PI,Vila Nova do Piauí,-40.934514,-7.132718,vila_nova_do_piaui_pi.png
3168,PI,Várzea Branca,-42.969221,-9.238003,varzea_branca_pi.png
3169,PI,Várzea Grande,-42.247973,-6.548993,varzea_grande_pi.png
3172,PI,Wall Ferraz,-41.905037,-7.231511,wall_ferraz_pi.png
2954,PI,Água Branca,-42.636961,-5.888564,agua_branca_pi.png
3173,PR,Abatiá,-50.313281,-23.304863,abatia_pr.png
3174,PR,Adrianópolis,-48.992164,-24.660607,adrianopolis_pr.png
3175,PR,Agudos do Sul,-49.334293,-25.9899,agudos_do_sul_pr.png
3176,PR,Almirante Tamandaré,-49.303733,-25.318819,almirante_tamandare_pr.png
3177,PR,Altamira do Paraná,-52.712829,-24.798293,altamira_do_parana_pr.png
3179,PR,Alto Paraná,-52.318893,-23.131247,alto_parana_pr.png
3567,PR,Alto Paraíso,-53.728537,-23.508137,alto_paraiso_pr.png
3180,PR,Alto Piquiri,-53.440045,-24.022427,alto_piquiri_pr.png
3178,PR,Altônia,-53.895809,-23.875916,altonia_pr.png
3181,PR,Alvorada do Sul,-51.229709,-22.781282,alvorada_do_sul_pr.png
3182,PR,Amaporã,-52.786597,-23.094272,amapora_pr.png
3183,PR,Ampére,-53.46864,-25.916791,ampere_pr.png
3184,PR,Anahy,-53.133235,-24.644865,anahy_pr.png
3185,PR,Andirá,-50.230359,-23.053267,andira_pr.png
3187,PR,Antonina,-48.719113,-25.438597,antonina_pr.png
3188,PR,Antônio Olinto,-50.197183,-25.98038,antonio_olinto_pr.png
3189,PR,Apucarana,-51.463486,-23.549961,apucarana_pr.png
3190,PR,Arapongas,-51.42592,-23.415296,arapongas_pr.png
3191,PR,Arapoti,-49.828453,-24.154798,arapoti_pr.png
3192,PR,Arapuã,-51.785637,-24.313181,arapua_pr.png
3193,PR,Araruna,-52.502101,-23.9315,araruna_pr.png
3194,PR,Araucária,-49.404748,-25.585939,araucaria_pr.png
3195,PR,Ariranha do Ivaí,-51.583935,-24.385708,ariranha_do_ivai_pr.png
3196,PR,Assaí,-50.845925,-23.369679,assai_pr.png
3197,PR,Assis Chateaubriand,-53.521327,-24.416826,assis_chateaubriand_pr.png
3198,PR,Astorga,-51.666777,-23.231827,astorga_pr.png
3199,PR,Atalaia,-52.055096,-23.151721,atalaia_pr.png
3200,PR,Balsa Nova,-49.629079,-25.58037,balsa_nova_pr.png
3201,PR,Bandeirantes,-50.370407,-23.107788,bandeirantes_pr.png
3202,PR,Barbosa Ferraz,-52.003963,-24.033382,barbosa_ferraz_pr.png
3204,PR,Barra do Jacaré,-50.184162,-23.116041,barra_do_jacare_pr.png
3203,PR,Barracão,-53.632385,-26.25023,barracao_pr.png
3205,PR,Bela Vista da Caroba,-53.672505,-25.884179,bela_vista_da_caroba_pr.png
3206,PR,Bela Vista do Paraíso,-51.192657,-22.993653,bela_vista_do_paraiso_pr.png
3207,PR,Bituruna,-51.551792,-26.160746,bituruna_pr.png
3208,PR,Boa Esperança,-52.78756,-24.246738,boa_esperanca_pr.png
3209,PR,Boa Esperança do Iguaçu,-53.210818,-25.632435,boa_esperanca_do_iguacu_pr.png
3210,PR,Boa Ventura de São Roque,-51.627612,-24.868797,boa_ventura_de_sao_roque_pr.png
3211,PR,Boa Vista da Aparecida,-53.411694,-25.430755,boa_vista_da_aparecida_pr.png
3212,PR,Bocaiúva do Sul,-49.114131,-25.206591,bocaiuva_do_sul_pr.png
3213,PR,Bom Jesus do Sul,-53.595493,-26.195802,bom_jesus_do_sul_pr.png
3214,PR,Bom Sucesso,-51.767056,-23.706313,bom_sucesso_pr.png
3215,PR,Bom Sucesso do Sul,-52.835297,-26.073113,bom_sucesso_do_sul_pr.png
3216,PR,Borrazópolis,-51.587507,-23.936607,borrazopolis_pr.png
3217,PR,Braganey,-53.121787,-24.81734,braganey_pr.png
3218,PR,Brasilândia do Sul,-53.527527,-24.197762,brasilandia_do_sul_pr.png
3219,PR,Cafeara,-51.714195,-22.78905,cafeara_pr.png
3220,PR,Cafelândia,-53.320705,-24.618862,cafelandia_pr.png
3221,PR,Cafezal do Sul,-53.512418,-23.900508,cafezal_do_sul_pr.png
3222,PR,Califórnia,-51.357367,-23.656587,california_pr.png
3223,PR,Cambará,-50.075281,-23.042273,cambara_pr.png
3225,PR,Cambira,-51.579152,-23.589018,cambira_pr.png
3224,PR,Cambé,-51.279832,-23.276575,cambe_pr.png
3228,PR,Campina Grande do Sul,-49.055096,-25.30439,campina_grande_do_sul_pr.png
3226,PR,Campina da Lagoa,-52.79759,-24.589323,campina_da_lagoa_pr.png
3227,PR,Campina do Simão,-51.82371,-25.080171,campina_do_simao_pr.png
3229,PR,Campo Bonito,-52.993933,-25.029445,campo_bonito_pr.png
3231,PR,Campo Largo,-49.529026,-25.452535,campo_largo_pr.png
3232,PR,Campo Magro,-49.450092,-25.368685,campo_magro_pr.png
3233,PR,Campo Mourão,-52.37802,-24.046329,campo_mourao_pr.png
3230,PR,Campo do Tenente,-49.684364,-25.980014,campo_do_tenente_pr.png
3235,PR,Candói,-52.040876,-25.575847,candoi_pr.png
3236,PR,Cantagalo,-52.119818,-25.373359,cantagalo_pr.png
3237,PR,Capanema,-53.805508,-25.669099,capanema_pr.png
3238,PR,Capitão Leônidas Marques,-53.611238,-25.481645,capitao_leonidas_marques_pr.png
3239,PR,Carambeí,-50.098624,-24.915237,carambei_pr.png
3240,PR,Carlópolis,-49.723486,-23.426897,carlopolis_pr.png
3241,PR,Cascavel,-53.459005,-24.957301,cascavel_pr.png
3242,PR,Castro,-50.010767,-24.789086,castro_pr.png
3243,PR,Catanduvas,-53.154826,-25.204356,catanduvas_pr.png
3244,PR,Centenário do Sul,-51.597268,-22.818764,centenario_do_sul_pr.png
3245,PR,Cerro Azul,-49.253626,-24.822128,cerro_azul_pr.png
3247,PR,Chopinzinho,-52.517293,-25.851546,chopinzinho_pr.png
3248,PR,Cianorte,-52.605444,-23.659859,cianorte_pr.png
3249,PR,Cidade Gaúcha,-52.943575,-23.377186,cidade_gaucha_pr.png
3250,PR,Clevelândia,-52.350794,-26.404288,clevelandia_pr.png
3251,PR,Colombo,-49.22616,-25.292487,colombo_pr.png
3252,PR,Colorado,-51.974301,-22.837422,colorado_pr.png
3253,PR,Congonhinhas,-50.556872,-23.54931,congonhinhas_pr.png
3254,PR,Conselheiro Mairinck,-50.170803,-23.626382,conselheiro_mairinck_pr.png
3255,PR,Contenda,-49.535044,-25.678811,contenda_pr.png
3256,PR,Corbélia,-53.300576,-24.797122,corbelia_pr.png
3257,PR,Cornélio Procópio,-50.64977,-23.182911,cornelio_procopio_pr.png
3258,PR,Coronel Domingos Soares,-52.03565,-26.227684,coronel_domingos_soares_pr.png
3259,PR,Coronel Vivida,-52.564054,-25.976686,coronel_vivida_pr.png
3260,PR,Corumbataí do Sul,-52.11766,-24.100956,corumbatai_do_sul_pr.png
3264,PR,Cruz Machado,-51.342965,-26.01664,cruz_machado_pr.png
3261,PR,Cruzeiro do Iguaçu,-53.128484,-25.619214,cruzeiro_do_iguacu_pr.png
3262,PR,Cruzeiro do Oeste,-53.077442,-23.779943,cruzeiro_do_oeste_pr.png
3263,PR,Cruzeiro do Sul,-52.16221,-22.96244,cruzeiro_do_sul_pr.png
3265,PR,Cruzmaltina,-51.456331,-24.013218,cruzmaltina_pr.png
3266,PR,Curitiba,-49.264622,-25.419547,curitiba_pr.png
3267,PR,Curiúva,-50.457638,-24.036168,curiuva_pr.png
3234,PR,Cândido de Abreu,-51.33719,-24.564895,candido_de_abreu_pr.png
3246,PR,Céu Azul,-53.841473,-25.148876,ceu_azul_pr.png
3268,PR,Diamante d`Oeste,-54.105157,-24.941858,diamante_d`oeste_pr.png
3269,PR,Diamante do Norte,-52.861662,-22.654967,diamante_do_norte_pr.png
3270,PR,Diamante do Sul,-52.676782,-25.035007,diamante_do_sul_pr.png
3271,PR,Dois Vizinhos,-53.057016,-25.740694,dois_vizinhos_pr.png
3272,PR,Douradina,-53.291794,-23.38072,douradina_pr.png
3273,PR,Doutor Camargo,-52.21781,-23.558152,doutor_camargo_pr.png
3274,PR,Doutor Ulysses,-49.421931,-24.566546,doutor_ulysses_pr.png
3276,PR,Engenheiro Beltrão,-52.265877,-23.797028,engenheiro_beltrao_pr.png
3277,PR,Entre Rios do Oeste,-54.238507,-24.70421,entre_rios_do_oeste_pr.png
3275,PR,Enéas Marques,-53.16586,-25.944525,eneas_marques_pr.png
3278,PR,Esperança Nova,-53.810979,-23.723782,esperanca_nova_pr.png
3279,PR,Espigão Alto do Iguaçu,-52.834798,-25.421635,espigao_alto_do_iguacu_pr.png
3280,PR,Farol,-52.621693,-24.095842,farol_pr.png
3281,PR,Faxinal,-51.322665,-24.007671,faxinal_pr.png
3282,PR,Fazenda Rio Grande,-49.30731,-25.662354,fazenda_rio_grande_pr.png
3284,PR,Fernandes Pinheiro,-50.545601,-25.410742,fernandes_pinheiro_pr.png
3285,PR,Figueira,-50.403068,-23.845542,figueira_pr.png
3287,PR,Flor da Serra do Sul,-53.309213,-26.252326,flor_da_serra_do_sul_pr.png
3286,PR,Floraí,-52.302885,-23.317808,florai_pr.png
3288,PR,Floresta,-52.080656,-23.603054,floresta_pr.png
3289,PR,Florestópolis,-51.388157,-22.862263,florestopolis_pr.png
3290,PR,Flórida,-51.954559,-23.084703,florida_pr.png
3291,PR,Formosa do Oeste,-53.311378,-24.295097,formosa_do_oeste_pr.png
3292,PR,Foz do Iguaçu,-54.582689,-25.542748,foz_do_iguacu_pr.png
3293,PR,Foz do Jordão,-52.118829,-25.737094,foz_do_jordao_pr.png
3294,PR,Francisco Alves,-53.846124,-24.066725,francisco_alves_pr.png
3295,PR,Francisco Beltrão,-53.053466,-26.081677,francisco_beltrao_pr.png
3283,PR,Fênix,-51.980522,-23.913547,fenix_pr.png
3296,PR,General Carneiro,-51.317224,-26.424974,general_carneiro_pr.png
3297,PR,Godoy Moreira,-51.924636,-24.17298,godoy_moreira_pr.png
3298,PR,Goioerê,-53.024842,-24.183481,goioere_pr.png
3299,PR,Goioxim,-51.991091,-25.192652,goioxim_pr.png
3300,PR,Grandes Rios,-51.509378,-24.146606,grandes_rios_pr.png
3302,PR,Guairaçá,-52.690625,-22.931978,guairaca_pr.png
3303,PR,Guamiranga,-50.802109,-25.191167,guamiranga_pr.png
3304,PR,Guapirama,-50.040699,-23.52035,guapirama_pr.png
3305,PR,Guaporema,-52.778605,-23.340218,guaporema_pr.png
3306,PR,Guaraci,-51.650406,-22.969426,guaraci_pr.png
3307,PR,Guaraniaçu,-52.875531,-25.096822,guaraniacu_pr.png
3308,PR,Guarapuava,-51.462317,-25.390237,guarapuava_pr.png
3309,PR,Guaraqueçaba,-48.320426,-25.307056,guaraquecaba_pr.png
3310,PR,Guaratuba,-48.575223,-25.881672,guaratuba_pr.png
3301,PR,Guaíra,-54.257327,-24.085005,guaira_pr.png
3311,PR,Honório Serpa,-52.384839,-26.139021,honorio_serpa_pr.png
3312,PR,Ibaiti,-50.193208,-23.847822,ibaiti_pr.png
3313,PR,Ibema,-53.014616,-25.111335,ibema_pr.png
3314,PR,Ibiporã,-51.052243,-23.265941,ibipora_pr.png
3315,PR,Icaraíma,-53.614979,-23.394354,icaraima_pr.png
3316,PR,Iguaraçu,-51.825552,-23.194896,iguaracu_pr.png
3317,PR,Iguatu,-53.082724,-24.715277,iguatu_pr.png
3318,PR,Imbaú,-50.753269,-24.44801,imbau_pr.png
3319,PR,Imbituva,-50.598856,-25.228538,imbituva_pr.png
3321,PR,Inajá,-52.199499,-22.750929,inaja_pr.png
3322,PR,Indianópolis,-52.698865,-23.476234,indianopolis_pr.png
3320,PR,Inácio Martins,-51.076925,-25.570395,inacio_martins_pr.png
3323,PR,Ipiranga,-50.579378,-25.023769,ipiranga_pr.png
3324,PR,Iporã,-53.706031,-24.008349,ipora_pr.png
3325,PR,Iracema do Oeste,-53.35279,-24.426155,iracema_do_oeste_pr.png
3326,PR,Irati,-50.649287,-25.469663,irati_pr.png
3327,PR,Iretama,-52.101161,-24.42529,iretama_pr.png
3328,PR,Itaguajé,-51.967351,-22.618282,itaguaje_pr.png
3329,PR,Itaipulândia,-54.300102,-25.136623,itaipulandia_pr.png
3330,PR,Itambaracá,-50.409654,-23.018113,itambaraca_pr.png
3331,PR,Itambé,-51.991236,-23.660056,itambe_pr.png
3332,PR,Itapejara d`Oeste,-52.813823,-25.96203,itapejara_d`oeste_pr.png
3333,PR,Itaperuçu,-49.345427,-25.21926,itaperucu_pr.png
3334,PR,Itaúna do Sul,-52.887395,-22.728942,itauna_do_sul_pr.png
3336,PR,Ivaiporã,-51.675426,-24.248533,ivaipora_pr.png
3338,PR,Ivatuba,-52.220272,-23.618722,ivatuba_pr.png
3337,PR,Ivaté,-53.368705,-23.407206,ivate_pr.png
3335,PR,Ivaí,-50.857041,-25.006734,ivai_pr.png
3339,PR,Jaboti,-50.072904,-23.743502,jaboti_pr.png
3340,PR,Jacarezinho,-49.973889,-23.159115,jacarezinho_pr.png
3341,PR,Jaguapitã,-51.534195,-23.110388,jaguapita_pr.png
3342,PR,Jaguariaíva,-49.706642,-24.24389,jaguariaiva_pr.png
3343,PR,Jandaia do Sul,-51.644819,-23.601089,jandaia_do_sul_pr.png
3344,PR,Janiópolis,-52.77836,-24.140124,janiopolis_pr.png
3345,PR,Japira,-50.142211,-23.814227,japira_pr.png
3346,PR,Japurá,-52.55572,-23.469273,japura_pr.png
3347,PR,Jardim Alegre,-51.690197,-24.180913,jardim_alegre_pr.png
3348,PR,Jardim Olinda,-52.050298,-22.552255,jardim_olinda_pr.png
3349,PR,Jataizinho,-50.977748,-23.257815,jataizinho_pr.png
3350,PR,Jesuítas,-53.38492,-24.383918,jesuitas_pr.png
3351,PR,Joaquim Távora,-49.908998,-23.498654,joaquim_tavora_pr.png
3352,PR,Jundiaí do Sul,-50.249579,-23.435671,jundiai_do_sul_pr.png
3353,PR,Juranda,-52.841344,-24.420866,juranda_pr.png
3354,PR,Jussara,-52.46931,-23.621931,jussara_pr.png
3355,PR,Kaloré,-51.668709,-23.818835,kalore_pr.png
3356,PR,Lapa,-49.716777,-25.76709,lapa_pr.png
3357,PR,Laranjal,-52.470041,-24.886153,laranjal_pr.png
3358,PR,Laranjeiras do Sul,-52.410854,-25.407672,laranjeiras_do_sul_pr.png
3359,PR,Leópolis,-50.751085,-23.081781,leopolis_pr.png
3360,PR,Lidianópolis,-51.650629,-24.10997,lidianopolis_pr.png
3361,PR,Lindoeste,-53.573298,-25.259616,lindoeste_pr.png
3362,PR,Loanda,-53.136216,-22.923194,loanda_pr.png
3363,PR,Lobato,-51.952419,-23.005782,lobato_pr.png
3364,PR,Londrina,-51.1691,-23.303975,londrina_pr.png
